month,spend,serviceName,usageFamily,estimate,accountName,accountID,countryCode,buCode,region,segment,costString
2024-09,321.4540272522149,AWS VPC,Network Gateway,321.4540272522149,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,228.48266268081605,AWS VPC,VPC Endpoint,228.48266268081605,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,38.349062704215015,AWS WAF,Security,38.349062704215015,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,0.02518471499999999,AWS CloudTrail,Events,0.02518471499999999,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,4.004292840000001,AWS CloudWatch,API Request,4.004292840000001,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,18.625645140768,AWS CloudWatch,Custom Metrics,18.625645140768,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,3.5673751491224994,AWS CloudWatch,Data Transfer,3.5673751491224994,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,0.135436845,AWS CloudWatch,Events,0.135436845,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,243.38673123,AWS CloudWatch,Metrics,243.38673123,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,3.7364999926680036,AWS CloudWatch,Notifications,3.7364999926680036,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,10.919237827794007,AWS CloudWatch,Storage,10.919237827794007,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,0.0,AWS Cloudformation,Other,0.0,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,1.41,AWS CodePipeline,Data Processing,1.41,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,0.0008530500000000002,AWS Codeartifact,API Request,0.0008530500000000002,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,8.515694999999999e-07,AWS Codeartifact,Data Transfer,8.515694999999999e-07,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,0.18159904875599997,AWS Codeartifact,Storage,0.18159904875599997,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,0.088125,AWS Codebuild,Instance Usage,0.088125,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,21.717807000000004,AWS Config,Metrics,21.717807000000004,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,0.4794,AWS Cost Explorer,API Request,0.4794,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,0.06690867938099998,AWS Direct Connect,Data Transfer,0.06690867938099998,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,26.217376674342,AWS Directory Service,Managed Services,26.217376674342,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,24.329370401250024,AWS DynamoDB,IO,24.329370401250024,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,0.0021599706809999997,AWS DynamoDB,Storage,0.0021599706809999997,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,0.14696334825,AWS EBS,IO,0.14696334825,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,163.73337451685256,AWS EBS,Storage,163.73337451685256,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,451.44155883655793,AWS EBS,Storage Snapshot,451.44155883655793,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,12.351600159048,AWS EBS,Throughput,12.351600159048,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,1.328385560931,AWS EC2,Data Transfer,1.328385560931,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,1254.8486263728232,AWS EC2,Instance Usage,1254.8486263728232,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,0.0079849583805,AWS ECR,Data Transfer,0.0079849583805,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,0.08303130668549993,AWS ECR,Storage,0.08303130668549993,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,204.40599132329996,AWS ECS,Compute Duration,204.40599132329996,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,1.132708802442,AWS ECS,Data Transfer,1.132708802442,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,115.42289955080001,AWS ECS,Memory Duration,115.42289955080001,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-10,28.848599999999998,AWS ElastiCache,Instance Usage,28.848599999999998,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
